Location;Parameter;Result;Units;Timestep;Aggregation;Datetime (UTC);timeStep;resultType
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/29/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/30/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;1/31/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/19/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/20/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;2/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/19/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/20/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;3/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;20;cfs;daily;average;3/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/29/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/30/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;3/31/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/19/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/20/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;40;cfs;daily;average;4/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;17.5;cfs;daily;average;4/29/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;4/30/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/19/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/20/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/29/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/30/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;0;cfs;daily;average;5/31/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;59;cfs;daily;average;6/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;6/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;275;cfs;daily;average;6/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/19/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/20/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/21/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;408;cfs;daily;average;6/22/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;407;cfs;daily;average;6/23/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;407;cfs;daily;average;6/24/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;407;cfs;daily;average;6/25/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;407;cfs;daily;average;6/26/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;402;cfs;daily;average;6/27/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;402;cfs;daily;average;6/28/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;284;cfs;daily;average;6/29/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;6/30/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;7/1/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;207;cfs;daily;average;7/2/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/3/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/4/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/5/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/6/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;7/7/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;7/8/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;7/9/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;7/10/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;7/11/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;7/12/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;7/13/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;7/14/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;206;cfs;daily;average;7/15/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;205;cfs;daily;average;7/16/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/17/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/18/21 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;7/19/21 7:00;day;observed
