Basin,HUC8,HUC8 Name,Report Year,Report Month,Component Type,Component ID,Component Name,Component Volume,Component NEP
Rio Grande,13010002,Alamosa-Trinchera,2011,10,ReservoirStorage,08008160,MOUNTAIN HOME,1946.00,30.95
Rio Grande,13010002,Alamosa-Trinchera,2011,10,ReservoirStorage,MTNRESCO,TERRACE RESERVOIR,978.00,19.46
Rio Grande,13010005,Conejos,2011,10,ReservoirStorage,08008120,PLATORO RESERVOIR,20811.00,57.50
San Juan-Dolores,14030002,Upper Dolores,2011,10,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,5500.00,10.41
San Juan-Dolores,14030002,Upper Dolores,2011,10,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,299990.00,75.88
San Juan-Dolores,14080101,Upper San Juan,2011,10,ReservoirStorage,09009130,VALLECITO RESERVOIR,59400.00,35.91
San Juan-Dolores,14080104,Animas,2011,10,ReservoirStorage,09009070,LEMON RESERVOIR,11116.00,22.08
San Juan-Dolores,14080105,Middle San Juan,2011,10,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,0.00,50.00
San Juan-Dolores,14080107,Mancos,2011,10,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,3938.00,37.98
South Platte,10190001,South Platte Headwater,2011,10,ReservoirStorage,06016010,ANTERO RESERVOIR,15800.00,38.18
South Platte,10190001,South Platte Headwater,2011,10,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99040.00,45.20
South Platte,10190001,South Platte Headwater,2011,10,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,43844.00,91.04
South Platte,10190002,Upper South Platte,2011,10,ReservoirStorage,06016080,CHEESMAN LAKE,70091.00,72.11
South Platte,10190002,Upper South Platte,2011,10,ReservoirStorage,09009020,DILLON RESERVOIR,247800.00,62.02
South Platte,10190003,Middle South Platte-Cherry Creek,2011,10,ReservoirStorage,06016020,BARR LAKE,14067.00,75.72
South Platte,10190003,Middle South Platte-Cherry Creek,2011,10,ReservoirStorage,06016230,MILTON RESERVOIR,13333.00,80.14
South Platte,10190003,Middle South Platte-Cherry Creek,2011,10,ReservoirStorage,06016280,STANDLEY RESERVOIR,36015.00,68.25
South Platte,10190003,Middle South Platte-Cherry Creek,2011,10,ReservoirStorage,06016370,HORSECREEK RESERVOIR,4703.00,71.81
South Platte,10190005,St. Vrain,2011,10,ReservoirStorage,06016130,GROSS RESERVOIR,38200.00,82.34
South Platte,10190005,St. Vrain,2011,10,ReservoirStorage,06016220,MARSHALL RESERVOIR,6313.00,86.24
South Platte,10190005,St. Vrain,2011,10,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,16200.00,89.80
South Platte,10190005,St. Vrain,2011,10,ReservoirStorage,06016290,TERRY RESERVOIR,5200.00,61.53
South Platte,10190005,St. Vrain,2011,10,ReservoirStorage,06016300,UNION RESERVOIR,12195.00,91.29
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,06016040,BOYD LAKE,37536.00,82.56
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,06016060,CARTER LAKE,68509.00,87.76
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,7001.00,36.62
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,06016190,LONE TREE RESERVOIR,4378.00,81.09
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,06016200,MARIANO RESERVOIR,347.00,31.03
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,09009060,LAKE GRANBY,425800.00,74.88
South Platte,10190006,Big Thompson,2011,10,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5700.00,2.74
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,4836.00,98.51
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016050,CACHE LA POUDRE,3110.00,51.91
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016070,CHAMBERS LAKE,8433.00,98.51
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016090,COBB LAKE,19725.00,87.52
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,7794.00,98.51
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016140,HALLIGAN RESERVOIR,900.00,45.02
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,102271.00,88.20
South Platte,10190007,Cache La Poudre,2011,10,ReservoirStorage,06016310,WINDSOR RESERVOIR,1555.00,18.50
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016110,EMPIRE RESERVOIR,10938.00,81.09
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,20645.00,98.51
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016170,JULESBURG RESERVOIR,11933.00,78.60
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,26918.00,98.51
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016250,PREWITT RESERVOIR,15104.00,73.67
South Platte,10190012,Middle South Platte-Sterling,2011,10,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,15660.00,86.25
Yampa-White,14050001,Upper Yampa,2011,10,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,31500.00,79.43
Yampa-White,14050001,Upper Yampa,2011,10,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,7769.00,97.66
Arkansas,11020001,Arkansas Headwaters,2011,11,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,5600.00,53.73
Arkansas,11020001,Arkansas Headwaters,2011,11,ReservoirStorage,07007110,TURQUOISE LAKE,119637.00,79.74
Arkansas,11020001,Arkansas Headwaters,2011,11,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,42556.00,29.76
Arkansas,11020001,Arkansas Headwaters,2011,11,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,39800.00,69.06
Arkansas,11020002,Upper Arkansas,2011,11,ReservoirStorage,07007090,PUEBLO RESERVOIR,164730.00,72.17
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,11,ReservoirStorage,07007070,MEREDITH RESERVOIR,18156.00,66.88
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,11,ReservoirStorage,07007130,LAKE HENRY,7134.00,98.51
Arkansas,11020006,Huerfano,2011,11,ReservoirStorage,07007030,CUCHARAS RESERVOIR,59.70,43.67
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,11,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,8684.00,53.89
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,11,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,9500.00,30.85
Arkansas,11020010,Purgatoire,2011,11,ReservoirStorage,07007100,TRINIDAD LAKE,13300.00,41.60
Colorado,14010001,Colorado Headwaters,2011,11,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,78000.00,61.48
Colorado,14010001,Colorado Headwaters,2011,11,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,58300.00,98.51
Colorado,14010002,Blue,2011,11,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,97800.00,38.49
Colorado,14010004,Roaring Fork,2011,11,ReservoirStorage,09009110,RUEDI RESERVOIR,83400.00,35.15
Colorado,14010005,Colorado Headwaters-Plateau,2011,11,ReservoirStorage,09009140,VEGA RESERVOIR,16000.00,87.94
Gunnison,14020001,East-Taylor,2011,11,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,69100.00,38.29
Gunnison,14020002,Upper Gunnison,2011,11,ReservoirStorage,09009010,BLUE MESA RESERVOIR,643692.00,51.42
Gunnison,14020002,Upper Gunnison,2011,11,ReservoirStorage,09009080,MORROW POINT RESERVOIR,109916.00,23.93
Gunnison,14020002,Upper Gunnison,2011,11,ReservoirStorage,09009330,FRUITLAND RESERVOIR,1700.00,84.20
Gunnison,14020002,Upper Gunnison,2011,11,ReservoirStorage,09009340,CRAWFORD RESERVOIR,4400.00,38.81
Gunnison,14020002,Upper Gunnison,2011,11,ReservoirStorage,09125800,SILVER JACK RESERVOIR,3310.00,36.96
Gunnison,14020003,Tomichi,2011,11,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,690.09,82.77
Gunnison,14020004,North Fork Gunnison,2011,11,ReservoirStorage,09009100,PAONIA RESERVOIR,500.00,1.49
Gunnison,14020006,Uncompahgre,2011,11,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,67600.00,74.50
Rio Grande,13010001,Rio Grande Headwaters,2011,11,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,10100.00,57.05
Rio Grande,13010001,Rio Grande Headwaters,2011,11,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,7100.00,57.13
Rio Grande,13010001,Rio Grande Headwaters,2011,11,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,2000.00,56.08
Rio Grande,13010002,Alamosa-Trinchera,2011,11,ReservoirStorage,08008160,MOUNTAIN HOME,1900.00,31.34
Rio Grande,13010002,Alamosa-Trinchera,2011,11,ReservoirStorage,MTNRESCO,TERRACE RESERVOIR,1169.00,15.55
Rio Grande,13010005,Conejos,2011,11,ReservoirStorage,08008120,PLATORO RESERVOIR,18600.00,48.34
San Juan-Dolores,14030002,Upper Dolores,2011,11,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,4800.00,9.81
San Juan-Dolores,14030002,Upper Dolores,2011,11,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,293538.00,75.42
San Juan-Dolores,14080101,Upper San Juan,2011,11,ReservoirStorage,09009130,VALLECITO RESERVOIR,65300.00,69.22
San Juan-Dolores,14080104,Animas,2011,11,ReservoirStorage,09009070,LEMON RESERVOIR,13600.00,23.74
San Juan-Dolores,14080105,Middle San Juan,2011,11,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,0.00,50.00
San Juan-Dolores,14080107,Mancos,2011,11,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,4000.00,39.51
South Platte,10190001,South Platte Headwater,2011,11,ReservoirStorage,06016010,ANTERO RESERVOIR,16000.00,52.49
South Platte,10190001,South Platte Headwater,2011,11,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99315.00,67.25
South Platte,10190001,South Platte Headwater,2011,11,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,41552.00,83.58
South Platte,10190002,Upper South Platte,2011,11,ReservoirStorage,06016080,CHEESMAN LAKE,73417.00,79.07
South Platte,10190002,Upper South Platte,2011,11,ReservoirStorage,09009020,DILLON RESERVOIR,243168.00,56.13
South Platte,10190003,Middle South Platte-Cherry Creek,2011,11,ReservoirStorage,06016020,BARR LAKE,17288.00,73.57
South Platte,10190003,Middle South Platte-Cherry Creek,2011,11,ReservoirStorage,06016230,MILTON RESERVOIR,19658.00,98.51
South Platte,10190003,Middle South Platte-Cherry Creek,2011,11,ReservoirStorage,06016280,STANDLEY RESERVOIR,36241.00,71.14
South Platte,10190003,Middle South Platte-Cherry Creek,2011,11,ReservoirStorage,06016370,HORSECREEK RESERVOIR,4589.00,56.22
South Platte,10190005,St. Vrain,2011,11,ReservoirStorage,06016130,GROSS RESERVOIR,37300.00,78.42
South Platte,10190005,St. Vrain,2011,11,ReservoirStorage,06016220,MARSHALL RESERVOIR,5741.00,82.69
South Platte,10190005,St. Vrain,2011,11,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,16200.00,94.78
South Platte,10190005,St. Vrain,2011,11,ReservoirStorage,06016290,TERRY RESERVOIR,5600.00,72.89
South Platte,10190005,St. Vrain,2011,11,ReservoirStorage,06016300,UNION RESERVOIR,12419.00,91.45
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,06016040,BOYD LAKE,41273.00,89.63
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,06016060,CARTER LAKE,62570.00,81.05
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,9249.00,70.52
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,06016190,LONE TREE RESERVOIR,6804.00,84.83
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,06016200,MARIANO RESERVOIR,994.00,26.37
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,09009060,LAKE GRANBY,399200.00,61.23
South Platte,10190006,Big Thompson,2011,11,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5700.00,3.80
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,3936.00,98.51
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016050,CACHE LA POUDRE,1740.00,21.59
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016070,CHAMBERS LAKE,8281.00,98.51
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016090,COBB LAKE,19575.00,79.34
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,10095.00,98.51
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016140,HALLIGAN RESERVOIR,1800.00,65.34
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,95167.00,82.12
South Platte,10190007,Cache La Poudre,2011,11,ReservoirStorage,06016310,WINDSOR RESERVOIR,11069.00,94.09
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016110,EMPIRE RESERVOIR,9107.00,56.82
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,20540.00,93.70
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016170,JULESBURG RESERVOIR,16177.00,70.51
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,37756.00,94.30
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016250,PREWITT RESERVOIR,12962.00,52.07
South Platte,10190012,Middle South Platte-Sterling,2011,11,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,17553.00,79.52
Yampa-White,14050001,Upper Yampa,2011,11,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,31100.00,76.12
Yampa-White,14050001,Upper Yampa,2011,11,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,7204.00,93.18
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5900.00,38.81
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,3900.00,98.51
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016050,CACHE LA POUDRE,6400.00,72.36
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016070,CHAMBERS LAKE,7300.00,97.62
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016090,COBB LAKE,19500.00,79.23
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,9700.00,98.51
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016140,HALLIGAN RESERVOIR,2600.00,62.44
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,107745.00,91.89
South Platte,10190007,Cache La Poudre,2011,12,ReservoirStorage,06016310,WINDSOR RESERVOIR,11100.00,94.27
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016110,EMPIRE RESERVOIR,22500.00,67.90
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,22200.00,71.07
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016170,JULESBURG RESERVOIR,17200.00,63.53
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,59300.00,94.60
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016250,PREWITT RESERVOIR,14200.00,54.75
South Platte,10190012,Middle South Platte-Sterling,2011,12,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,45300.00,98.51
Yampa-White,14050001,Upper Yampa,2011,12,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,31700.00,90.80
Yampa-White,14050001,Upper Yampa,2011,12,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,6909.00,88.52
Arkansas,11020001,Arkansas Headwaters,2011,12,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,6100.00,52.49
Arkansas,11020001,Arkansas Headwaters,2011,12,ReservoirStorage,07007110,TURQUOISE LAKE,101462.00,55.23
Arkansas,11020001,Arkansas Headwaters,2011,12,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,45379.00,34.14
Arkansas,11020001,Arkansas Headwaters,2011,12,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,38900.00,63.33
Arkansas,11020002,Upper Arkansas,2011,12,ReservoirStorage,07007090,PUEBLO RESERVOIR,176271.00,72.90
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,12,ReservoirStorage,07007070,MEREDITH RESERVOIR,17703.00,66.98
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,12,ReservoirStorage,07007130,LAKE HENRY,6757.00,97.50
Arkansas,11020006,Huerfano,2011,12,ReservoirStorage,07007030,CUCHARAS RESERVOIR,60.20,37.45
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,12,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,15144.00,61.42
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,12,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,15600.00,27.73
Arkansas,11020010,Purgatoire,2011,12,ReservoirStorage,07007100,TRINIDAD LAKE,12800.00,35.23
Colorado,14010001,Colorado Headwaters,2011,12,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,80600.00,85.66
Colorado,14010001,Colorado Headwaters,2011,12,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,58420.00,98.51
Colorado,14010002,Blue,2011,12,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,93600.00,49.09
Colorado,14010004,Roaring Fork,2011,12,ReservoirStorage,09009110,RUEDI RESERVOIR,82500.00,41.27
Colorado,14010005,Colorado Headwaters-Plateau,2011,12,ReservoirStorage,09009140,VEGA RESERVOIR,16500.00,87.06
Gunnison,14020001,East-Taylor,2011,12,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,68500.00,47.35
Gunnison,14020002,Upper Gunnison,2011,12,ReservoirStorage,09009010,BLUE MESA RESERVOIR,635428.00,62.98
Gunnison,14020002,Upper Gunnison,2011,12,ReservoirStorage,09009080,MORROW POINT RESERVOIR,110425.00,20.10
Gunnison,14020002,Upper Gunnison,2011,12,ReservoirStorage,09009330,FRUITLAND RESERVOIR,2000.00,84.83
Gunnison,14020002,Upper Gunnison,2011,12,ReservoirStorage,09009340,CRAWFORD RESERVOIR,5000.00,36.82
Gunnison,14020002,Upper Gunnison,2011,12,ReservoirStorage,09125800,SILVER JACK RESERVOIR,3190.00,26.74
Gunnison,14020003,Tomichi,2011,12,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,734.87,86.05
Gunnison,14020004,North Fork Gunnison,2011,12,ReservoirStorage,09009100,PAONIA RESERVOIR,400.00,1.49
Gunnison,14020006,Uncompahgre,2011,12,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,68900.00,79.29
Rio Grande,13010001,Rio Grande Headwaters,2011,12,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,13100.00,56.66
Rio Grande,13010001,Rio Grande Headwaters,2011,12,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,7500.00,56.01
Rio Grande,13010001,Rio Grande Headwaters,2011,12,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,2800.00,57.76
Rio Grande,13010002,Alamosa-Trinchera,2011,12,ReservoirStorage,08008160,MOUNTAIN HOME,3300.00,43.78
Rio Grande,13010002,Alamosa-Trinchera,2011,12,ReservoirStorage,MTNRESCO,TERRACE RESERVOIR,1322.00,14.24
Rio Grande,13010005,Conejos,2011,12,ReservoirStorage,08008120,PLATORO RESERVOIR,14700.00,36.75
San Juan-Dolores,14030002,Upper Dolores,2011,12,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,4800.00,8.13
San Juan-Dolores,14030002,Upper Dolores,2011,12,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,291582.00,75.32
San Juan-Dolores,14080101,Upper San Juan,2011,12,ReservoirStorage,09009130,VALLECITO RESERVOIR,71700.00,73.03
San Juan-Dolores,14080104,Animas,2011,12,ReservoirStorage,09009070,LEMON RESERVOIR,13800.00,24.49
San Juan-Dolores,14080105,Middle San Juan,2011,12,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,0.00,50.00
San Juan-Dolores,14080107,Mancos,2011,12,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,4000.00,37.44
South Platte,10190001,South Platte Headwater,2011,12,ReservoirStorage,06016010,ANTERO RESERVOIR,16400.00,58.08
South Platte,10190001,South Platte Headwater,2011,12,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99200.00,59.17
South Platte,10190001,South Platte Headwater,2011,12,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,44100.00,94.71
South Platte,10190002,Upper South Platte,2011,12,ReservoirStorage,06016080,CHEESMAN LAKE,75000.00,81.72
South Platte,10190002,Upper South Platte,2011,12,ReservoirStorage,09009020,DILLON RESERVOIR,239190.00,51.80
South Platte,10190003,Middle South Platte-Cherry Creek,2011,12,ReservoirStorage,06016020,BARR LAKE,16900.00,35.58
South Platte,10190003,Middle South Platte-Cherry Creek,2011,12,ReservoirStorage,06016230,MILTON RESERVOIR,19500.00,96.49
South Platte,10190003,Middle South Platte-Cherry Creek,2011,12,ReservoirStorage,06016280,STANDLEY RESERVOIR,36500.00,63.79
South Platte,10190003,Middle South Platte-Cherry Creek,2011,12,ReservoirStorage,06016370,HORSECREEK RESERVOIR,3700.00,26.03
South Platte,10190005,St. Vrain,2011,12,ReservoirStorage,06016130,GROSS RESERVOIR,34900.00,78.47
South Platte,10190005,St. Vrain,2011,12,ReservoirStorage,06016220,MARSHALL RESERVOIR,6300.00,86.80
South Platte,10190005,St. Vrain,2011,12,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,15700.00,94.15
South Platte,10190005,St. Vrain,2011,12,ReservoirStorage,06016290,TERRY RESERVOIR,5700.00,72.70
South Platte,10190005,St. Vrain,2011,12,ReservoirStorage,06016300,UNION RESERVOIR,12223.00,85.47
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,06016040,BOYD LAKE,41100.00,90.21
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,06016060,CARTER LAKE,60000.00,47.31
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,9500.00,91.82
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,06016190,LONE TREE RESERVOIR,6700.00,78.32
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,06016200,MARIANO RESERVOIR,3300.00,50.57
South Platte,10190006,Big Thompson,2011,12,ReservoirStorage,09009060,LAKE GRANBY,390300.00,60.47
Arkansas,11020001,Arkansas Headwaters,2012,1,ForecastedRunoff,07091500,ARKANSAS RIVER AT SALIDA,189000.00,23.59
Arkansas,11020001,Arkansas Headwaters,2012,1,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,6800.00,56.22
Arkansas,11020001,Arkansas Headwaters,2012,1,ReservoirStorage,07007110,TURQUOISE LAKE,95657.00,62.98
Arkansas,11020001,Arkansas Headwaters,2012,1,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,45773.00,44.28
Arkansas,11020001,Arkansas Headwaters,2012,1,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,23900.00,28.42
Arkansas,11020002,Upper Arkansas,2012,1,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,295000.00,49.33
Arkansas,11020002,Upper Arkansas,2012,1,ReservoirStorage,07007090,PUEBLO RESERVOIR,196729.00,73.87
Arkansas,11020005,Upper Arkansas-Lake Meredith,2012,1,ForecastedRunoff,07099400,ARKANSAS RIVER ABOVE PUEBLO,295000.00,49.33
Arkansas,11020005,Upper Arkansas-Lake Meredith,2012,1,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,12300.00,52.34
