abbrev,Date Time,DISCHRG Value,DISCHRG Units,DISCHRG Review Status,DISCHRG Observation Flag,DISCHRG Modified,
"BOCBGRCO","=""08/28/2021 00:00""","95.5","cfs","O","","=""08/29/2021 00:23""",
"BOCBGRCO","=""08/29/2021 00:00""","95.5","cfs","O","","=""08/30/2021 00:23""",
"BOCBGRCO","=""08/30/2021 00:00""","95.5","cfs","O","","=""08/31/2021 00:23""",
"BOCBGRCO","=""08/31/2021 00:00""","95.2","cfs","O","","=""09/01/2021 00:24""",
"BOCBGRCO","=""09/01/2021 00:00""","95","cfs","O","","=""09/02/2021 00:23""",
"BOCBGRCO","=""09/02/2021 00:00""","95","cfs","O","","=""09/03/2021 00:23""",
"BOCBGRCO","=""09/03/2021 00:00""","95.1","cfs","O","","=""09/04/2021 00:23""",
"BOCBGRCO","=""09/04/2021 00:00""","95.3","cfs","O","","=""09/05/2021 00:24""",
"BOCBGRCO","=""09/05/2021 00:00""","95","cfs","O","","=""09/06/2021 00:23""",
"BOCBGRCO","=""09/06/2021 00:00""","94","cfs","O","","=""09/07/2021 00:24""",
"BOCBGRCO","=""09/07/2021 00:00""","94","cfs","O","","=""09/08/2021 00:23""",
"BOCBGRCO","=""09/08/2021 00:00""","40.5","cfs","O","","=""09/09/2021 00:23""",
"BOCBGRCO","=""09/09/2021 00:00""","12.8","cfs","O","","=""09/10/2021 00:23""",
"BOCBGRCO","=""09/10/2021 00:00""","11.1","cfs","O","","=""09/11/2021 00:23""",
"BOCBGRCO","=""09/11/2021 00:00""","11.4","cfs","O","","=""09/12/2021 00:23""",
"BOCBGRCO","=""09/12/2021 00:00""","8.39","cfs","O","","=""09/13/2021 00:23""",
"BOCBGRCO","=""09/13/2021 00:00""","6.85","cfs","O","","=""09/14/2021 00:23""",
"BOCBGRCO","=""09/14/2021 00:00""","9.04","cfs","O","","=""09/15/2021 00:23""",
"BOCBGRCO","=""09/15/2021 00:00""","8.23","cfs","O","","=""09/16/2021 00:23""",
"BOCBGRCO","=""09/16/2021 00:00""","6.74","cfs","O","","=""09/17/2021 00:23""",
"BOCBGRCO","=""09/17/2021 00:00""","6.74","cfs","O","","=""09/18/2021 00:23""",
"BOCBGRCO","=""09/18/2021 00:00""","6.74","cfs","O","","=""09/19/2021 00:23""",
"BOCBGRCO","=""09/19/2021 00:00""","6.43","cfs","O","","=""09/20/2021 00:24""",
"BOCBGRCO","=""09/20/2021 00:00""","7.98","cfs","O","","=""09/21/2021 00:23""",
"BOCBGRCO","=""09/21/2021 00:00""","9.5","cfs","O","","=""09/22/2021 00:23""",
"BOCBGRCO","=""09/22/2021 00:00""","7.91","cfs","O","","=""09/23/2021 00:23""",
"BOCBGRCO","=""09/23/2021 00:00""","6.74","cfs","O","","=""09/24/2021 00:23""",
"BOCBGRCO","=""09/24/2021 00:00""","6.64","cfs","O","","=""09/25/2021 00:22""",
"BOCBGRCO","=""09/25/2021 00:00""","6.73","cfs","O","","=""09/26/2021 00:22""",
"BOCBGRCO","=""09/26/2021 00:00""","6.92","cfs","O","","=""09/27/2021 00:23""",
"BOCBGRCO","=""09/27/2021 00:00""","6.79","cfs","O","","=""09/28/2021 00:23""",
"BOCBGRCO","=""09/28/2021 00:00""","6.75","cfs","O","","=""09/29/2021 00:23""",
"BOCBGRCO","=""09/29/2021 00:00""","7.23","cfs","O","","=""09/30/2021 00:23""",
"BOCBGRCO","=""09/30/2021 00:00""","9.75","cfs","O","","=""10/01/2021 00:23""",
"BOCBGRCO","=""10/01/2021 00:00""","12.5","cfs","O","","=""10/02/2021 00:24""",
"BOCBGRCO","=""10/02/2021 00:00""","12.5","cfs","O","","=""10/03/2021 00:23""",
"BOCBGRCO","=""10/03/2021 00:00""","12.5","cfs","O","","=""10/04/2021 00:23""",
"BOCBGRCO","=""10/04/2021 00:00""","13.3","cfs","O","","=""10/05/2021 00:23""",
"BOCBGRCO","=""10/05/2021 00:00""","58.6","cfs","O","","=""10/06/2021 00:23""",
"BOCBGRCO","=""10/06/2021 00:00""","84.1","cfs","O","","=""10/07/2021 00:23""",
"BOCBGRCO","=""10/07/2021 00:00""","86.3","cfs","O","","=""10/08/2021 00:23""",
"BOCBGRCO","=""10/08/2021 00:00""","86.3","cfs","O","","=""10/09/2021 00:23""",
"BOCBGRCO","=""10/09/2021 00:00""","86.3","cfs","O","","=""10/10/2021 00:23""",
"BOCBGRCO","=""10/10/2021 00:00""","86.3","cfs","O","","=""10/11/2021 00:23""",
"BOCBGRCO","=""10/11/2021 00:00""","42.9","cfs","O","","=""10/12/2021 00:23""",
"BOCBGRCO","=""10/12/2021 00:00""","7.89","cfs","O","","=""10/13/2021 00:23""",
"BOCBGRCO","=""10/13/2021 00:00""","10.1","cfs","O","","=""10/14/2021 00:23""",
"BOCBGRCO","=""10/14/2021 00:00""","9.44","cfs","O","","=""10/15/2021 00:23""",
"BOCBGRCO","=""10/15/2021 00:00""","7.64","cfs","O","","=""10/16/2021 00:23""",
"BOCBGRCO","=""10/16/2021 00:00""","7.87","cfs","O","","=""10/17/2021 00:24""",
"BOCBGRCO","=""10/17/2021 00:00""","7.73","cfs","O","","=""10/18/2021 00:23""",
"BOCBGRCO","=""10/18/2021 00:00""","7.31","cfs","O","","=""10/19/2021 00:23""",
"BOCBGRCO","=""10/19/2021 00:00""","7.31","cfs","O","","=""10/20/2021 00:23""",
"BOCBGRCO","=""10/20/2021 00:00""","7.31","cfs","O","","=""10/21/2021 00:22""",
"BOCBGRCO","=""10/21/2021 00:00""","6.81","cfs","O","","=""10/22/2021 00:23""",
"BOCBGRCO","=""10/22/2021 00:00""","8.87","cfs","O","","=""10/23/2021 00:22""",
"BOCBGRCO","=""10/23/2021 00:00""","10.4","cfs","O","","=""10/24/2021 00:22""",
"BOCBGRCO","=""10/24/2021 00:00""","10.2","cfs","O","","=""10/25/2021 00:23""",
"BOCBGRCO","=""10/25/2021 00:00""","9.08","cfs","O","","=""10/26/2021 00:22""",
"BOCBGRCO","=""10/26/2021 00:00""","7.64","cfs","O","","=""10/27/2021 00:23""",
"BOCBGRCO","=""10/27/2021 00:00""","6.19","cfs","O","","=""10/28/2021 00:22""",
"BOCBGRCO","=""10/28/2021 00:00""","4.82","cfs","O","","=""10/29/2021 00:23""",
"BOCBGRCO","=""10/29/2021 00:00""","4.62","cfs","O","","=""10/30/2021 00:23""",
"BOCBGRCO","=""10/30/2021 00:00""","4.44","cfs","O","","=""10/31/2021 00:23""",
"BOCBGRCO","=""10/31/2021 00:00""","4.44","cfs","O","","=""11/01/2021 00:22""",
"BOCBGRCO","=""11/01/2021 00:00""","4.44","cfs","O","","=""11/02/2021 00:23""",
"BOCBGRCO","=""11/02/2021 00:00""","9.2","cfs","O","","=""01/03/2022 15:04""",
"BOCBGRCO","=""11/03/2021 00:00""","16","cfs","O","","=""11/04/2021 00:23""",
"BOCBGRCO","=""11/04/2021 00:00""","14","cfs","O","","=""11/05/2021 00:23""",
"BOCBGRCO","=""11/05/2021 00:00""","12.1","cfs","O","","=""11/06/2021 00:23""",
"BOCBGRCO","=""11/06/2021 00:00""","10.4","cfs","O","","=""11/07/2021 00:23""",
"BOCBGRCO","=""11/07/2021 00:00""","10.4","cfs","O","","=""01/03/2022 15:04""",
"BOCBGRCO","=""11/08/2021 00:00""","8.37","cfs","O","","=""11/09/2021 00:28""",
"BOCBGRCO","=""11/09/2021 00:00""","5.86","cfs","O","","=""11/10/2021 00:22""",
"BOCBGRCO","=""11/10/2021 00:00""","6.31","cfs","O","","=""11/11/2021 00:26""",
"BOCBGRCO","=""11/11/2021 00:00""","7.31","cfs","O","","=""11/12/2021 00:23""",
"BOCBGRCO","=""11/12/2021 00:00""","5.66","cfs","O","","=""11/13/2021 00:23""",
"BOCBGRCO","=""11/13/2021 00:00""","4.44","cfs","O","","=""11/14/2021 00:23""",
"BOCBGRCO","=""11/14/2021 00:00""","4.37","cfs","O","","=""11/15/2021 00:23""",
"BOCBGRCO","=""11/15/2021 00:00""","9.02","cfs","O","","=""11/16/2021 00:23""",
"BOCBGRCO","=""11/16/2021 00:00""","96.9","cfs","O","","=""11/17/2021 00:23""",
"BOCBGRCO","=""11/17/2021 00:00""","138","cfs","O","","=""11/18/2021 00:23""",
"BOCBGRCO","=""11/18/2021 00:00""","142","cfs","O","","=""11/19/2021 02:22""",
"BOCBGRCO","=""11/19/2021 00:00""","142","cfs","O","","=""11/20/2021 00:22""",
"BOCBGRCO","=""11/20/2021 00:00""","139","cfs","O","","=""11/21/2021 00:22""",
"BOCBGRCO","=""11/21/2021 00:00""","63.4","cfs","O","","=""11/22/2021 00:22""",
"BOCBGRCO","=""11/22/2021 00:00""","4.84","cfs","O","","=""11/23/2021 00:23""",
"BOCBGRCO","=""11/23/2021 00:00""","4.84","cfs","O","","=""11/24/2021 00:22""",
"BOCBGRCO","=""11/24/2021 00:00""","4.84","cfs","O","","=""11/25/2021 00:23""",
"BOCBGRCO","=""11/25/2021 00:00""","4.84","cfs","O","","=""11/26/2021 00:23""",
"BOCBGRCO","=""11/26/2021 00:00""","4.84","cfs","O","","=""11/27/2021 00:22""",
"BOCBGRCO","=""11/27/2021 00:00""","4.84","cfs","O","","=""11/28/2021 00:22""",
"BOCBGRCO","=""11/28/2021 00:00""","4.84","cfs","O","","=""11/29/2021 00:22""",
"BOCBGRCO","=""11/29/2021 00:00""","4.84","cfs","O","","=""11/30/2021 00:22""",
"BOCBGRCO","=""11/30/2021 00:00""","4.84","cfs","O","","=""12/01/2021 00:23""",
"BOCBGRCO","=""12/01/2021 00:00""","8.62","cfs","O","","=""12/02/2021 00:23""",
"BOCBGRCO","=""12/02/2021 00:00""","11.1","cfs","O","","=""12/03/2021 00:23""",
"BOCBGRCO","=""12/03/2021 00:00""","9.08","cfs","O","","=""12/04/2021 00:23""",
"BOCBGRCO","=""12/04/2021 00:00""","7.53","cfs","O","","=""12/05/2021 00:23""",
"BOCBGRCO","=""12/05/2021 00:00""","7.29","cfs","O","","=""12/06/2021 00:23""",
"BOCBGRCO","=""12/06/2021 00:00""","7.02","cfs","O","","=""12/07/2021 03:23""",
"BOCBGRCO","=""12/07/2021 00:00""","5.86","cfs","O","","=""12/08/2021 00:23""",
"BOCBGRCO","=""12/08/2021 00:00""","4.82","cfs","O","","=""12/09/2021 00:23""",
"BOCBGRCO","=""12/09/2021 00:00""","4.44","cfs","O","","=""12/10/2021 00:23""",
"BOCBGRCO","=""12/10/2021 00:00""","4.44","cfs","O","","=""12/11/2021 00:23""",
"BOCBGRCO","=""12/11/2021 00:00""","4.46","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/12/2021 00:00""","4.44","cfs","O","","=""12/13/2021 00:23""",
"BOCBGRCO","=""12/13/2021 00:00""","4.44","cfs","O","","=""12/14/2021 00:23""",
"BOCBGRCO","=""12/14/2021 00:00""","4.44","cfs","O","","=""12/15/2021 00:23""",
"BOCBGRCO","=""12/15/2021 00:00""","4.29","cfs","O","","=""12/16/2021 00:23""",
"BOCBGRCO","=""12/16/2021 00:00""","4.44","cfs","O","","=""12/17/2021 00:23""",
"BOCBGRCO","=""12/17/2021 00:00""","4.44","cfs","O","","=""12/18/2021 00:23""",
"BOCBGRCO","=""12/18/2021 00:00""","4.57","cfs","O","","=""12/18/2021 11:23""",
"BOCBGRCO","=""12/19/2021 00:00""","4.84","cfs","O","","=""12/20/2021 00:23""",
"BOCBGRCO","=""12/20/2021 00:00""","4.84","cfs","O","","=""12/21/2021 00:23""",
"BOCBGRCO","=""12/21/2021 00:00""","4.81","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/22/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/23/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/24/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/25/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/26/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/27/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/28/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/29/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/30/2021 00:00""","4.84","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""12/31/2021 00:00""","6.5","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""01/01/2022 00:00""","9.12","cfs","O","","=""01/03/2022 15:05""",
"BOCBGRCO","=""01/02/2022 00:00""","9.12","cfs","O","","=""01/07/2022 16:06""",
"BOCBGRCO","=""01/03/2022 00:00""","9.12","cfs","O","","=""01/07/2022 18:58""",
"BOCBGRCO","=""01/04/2022 00:00""","9.12","cfs","O","","=""01/07/2022 18:46""",
"BOCBGRCO","=""01/05/2022 00:00""","9.12","cfs","O","","=""01/06/2022 00:23""",
"BOCBGRCO","=""01/06/2022 00:00""","6.63","cfs","O","","=""01/07/2022 00:23""",
"BOCBGRCO","=""01/07/2022 00:00""","4.84","cfs","O","","=""01/08/2022 00:22""",
"BOCBGRCO","=""01/08/2022 00:00""","4.84","cfs","O","","=""01/09/2022 00:22""",
"BOCBGRCO","=""01/09/2022 00:00""","4.84","cfs","O","","=""01/10/2022 00:22""",
"BOCBGRCO","=""01/10/2022 00:00""","4.84","cfs","O","","=""01/11/2022 00:22""",
"BOCBGRCO","=""01/11/2022 00:00""","4.84","cfs","O","","=""01/12/2022 00:22""",
"BOCBGRCO","=""01/12/2022 00:00""","67.5","cfs","O","","=""01/13/2022 00:22""",
"BOCBGRCO","=""01/13/2022 00:00""","79.9","cfs","O","","=""01/14/2022 00:22""",
"BOCBGRCO","=""01/14/2022 00:00""","79.2","cfs","O","","=""01/15/2022 00:22""",
"BOCBGRCO","=""01/15/2022 00:00""","79.1","cfs","O","","=""01/16/2022 00:22""",
"BOCBGRCO","=""01/16/2022 00:00""","79","cfs","O","","=""01/17/2022 00:23""",
"BOCBGRCO","=""01/17/2022 00:00""","79","cfs","O","","=""01/18/2022 00:22""",
"BOCBGRCO","=""01/18/2022 00:00""","81.8","cfs","O","","=""01/19/2022 00:22""",
"BOCBGRCO","=""01/19/2022 00:00""","83.6","cfs","O","","=""01/20/2022 00:22""",
"BOCBGRCO","=""01/20/2022 00:00""","83.6","cfs","O","","=""01/21/2022 00:22""",
"BOCBGRCO","=""01/21/2022 00:00""","83.5","cfs","O","","=""01/22/2022 00:22""",
"BOCBGRCO","=""01/22/2022 00:00""","83.5","cfs","O","","=""01/23/2022 00:22""",
"BOCBGRCO","=""01/23/2022 00:00""","83.4","cfs","O","","=""01/24/2022 00:22""",
"BOCBGRCO","=""01/24/2022 00:00""","82.8","cfs","O","","=""01/25/2022 00:22""",
"BOCBGRCO","=""01/25/2022 00:00""","83.8","cfs","O","","=""01/26/2022 00:22""",
"BOCBGRCO","=""01/26/2022 00:00""","84.8","cfs","O","","=""01/27/2022 00:22""",
"BOCBGRCO","=""01/27/2022 00:00""","84.8","cfs","O","","=""01/28/2022 00:22""",
"BOCBGRCO","=""01/28/2022 00:00""","85.4","cfs","O","","=""01/29/2022 00:22""",
"BOCBGRCO","=""01/29/2022 00:00""","38","cfs","O","","=""01/30/2022 00:22""",
"BOCBGRCO","=""01/30/2022 00:00""","8.49","cfs","O","","=""01/31/2022 00:22""",
"BOCBGRCO","=""01/31/2022 00:00""","9.52","cfs","O","","=""02/01/2022 00:22""",
"BOCBGRCO","=""02/01/2022 00:00""","10.4","cfs","O","","=""02/02/2022 00:22""",
"BOCBGRCO","=""02/02/2022 00:00""","8.7","cfs","O","","=""02/03/2022 00:22""",
"BOCBGRCO","=""02/03/2022 00:00""","37.1","cfs","O","","=""02/04/2022 00:22""",
"BOCBGRCO","=""02/04/2022 00:00""","23.6","cfs","O","","=""02/05/2022 00:22""",
"BOCBGRCO","=""02/05/2022 00:00""","9.72","cfs","O","","=""02/06/2022 00:22""",
"BOCBGRCO","=""02/06/2022 00:00""","9.76","cfs","O","","=""02/07/2022 00:22""",
"BOCBGRCO","=""02/07/2022 00:00""","7.21","cfs","O","","=""02/08/2022 00:23""",
"BOCBGRCO","=""02/08/2022 00:00""","5.25","cfs","O","","=""02/09/2022 00:22""",
"BOCBGRCO","=""02/09/2022 00:00""","5.25","cfs","O","","=""02/10/2022 00:22""",
"BOCBGRCO","=""02/10/2022 00:00""","5.25","cfs","O","","=""02/11/2022 00:22""",
"BOCBGRCO","=""02/11/2022 00:00""","5.44","cfs","O","","=""02/12/2022 00:22""",
"BOCBGRCO","=""02/12/2022 00:00""","5.55","cfs","O","","=""02/13/2022 00:22""",
"BOCBGRCO","=""02/13/2022 00:00""","5.38","cfs","O","","=""02/14/2022 00:22""",
"BOCBGRCO","=""02/14/2022 00:00""","5.47","cfs","O","","=""02/15/2022 00:23""",
"BOCBGRCO","=""02/15/2022 00:00""","5.42","cfs","O","","=""02/16/2022 00:22""",
"BOCBGRCO","=""02/16/2022 00:00""","5.25","cfs","O","","=""02/17/2022 00:22""",
"BOCBGRCO","=""02/17/2022 00:00""","5.27","cfs","O","","=""02/18/2022 00:22""",
"BOCBGRCO","=""02/18/2022 00:00""","5.25","cfs","O","","=""02/19/2022 00:23""",
"BOCBGRCO","=""02/19/2022 00:00""","5.25","cfs","O","","=""02/20/2022 00:22""",
"BOCBGRCO","=""02/20/2022 00:00""","5.25","cfs","O","","=""02/21/2022 00:22""",
"BOCBGRCO","=""02/21/2022 00:00""","5.25","cfs","O","","=""02/22/2022 00:23""",
"BOCBGRCO","=""02/22/2022 00:00""","6.6","cfs","O","","=""02/23/2022 00:23""",
"BOCBGRCO","=""02/23/2022 00:00""","6.24","cfs","O","","=""02/24/2022 00:22""",
"BOCBGRCO","=""02/24/2022 00:00""","6.11","cfs","O","","=""02/25/2022 00:22""",
"BOCBGRCO","=""02/25/2022 00:00""","5.6","cfs","O","","=""02/26/2022 00:22""",
"BOCBGRCO","=""02/26/2022 00:00""","5.25","cfs","O","","=""02/27/2022 00:22""",
"BOCBGRCO","=""02/27/2022 00:00""","5.26","cfs","O","","=""02/28/2022 00:22""",
"BOCBGRCO","=""02/28/2022 00:00""","5.25","cfs","O","","=""03/01/2022 00:23""",
"BOCBGRCO","=""03/01/2022 00:00""","5.25","cfs","O","","=""03/02/2022 00:22""",
"BOCBGRCO","=""03/02/2022 00:00""","5.25","cfs","O","","=""03/03/2022 00:22""",
"BOCBGRCO","=""03/03/2022 00:00""","5.25","cfs","O","","=""03/04/2022 00:23""",
"BOCBGRCO","=""03/04/2022 00:00""","5.25","cfs","O","","=""03/05/2022 00:23""",
"BOCBGRCO","=""03/05/2022 00:00""","5.25","cfs","O","","=""03/06/2022 00:22""",
"BOCBGRCO","=""03/06/2022 00:00""","5.25","cfs","O","","=""03/07/2022 00:23""",
"BOCBGRCO","=""03/07/2022 00:00""","8.07","cfs","O","","=""03/08/2022 00:22""",
"BOCBGRCO","=""03/08/2022 00:00""","70.1","cfs","O","","=""03/09/2022 00:22""",
"BOCBGRCO","=""03/09/2022 00:00""","82.2","cfs","O","","=""03/10/2022 00:22""",
"BOCBGRCO","=""03/10/2022 00:00""","82.2","cfs","O","","=""03/11/2022 00:24""",
"BOCBGRCO","=""03/11/2022 00:00""","82","cfs","O","","=""03/12/2022 00:22""",
"BOCBGRCO","=""03/12/2022 00:00""","81.9","cfs","O","","=""03/13/2022 00:22""",
"BOCBGRCO","=""03/13/2022 00:00""","81.9","cfs","O","","=""03/14/2022 00:23""",
"BOCBGRCO","=""03/14/2022 00:00""","83.4","cfs","O","","=""03/15/2022 00:22""",
"BOCBGRCO","=""03/15/2022 00:00""","69.9","cfs","O","","=""03/16/2022 00:22""",
"BOCBGRCO","=""03/16/2022 00:00""","59.7","cfs","O","","=""03/16/2022 20:23""",
"BOCBGRCO","=""03/17/2022 00:00""","63.1","cfs","O","","=""03/18/2022 00:22""",
"BOCBGRCO","=""03/18/2022 00:00""","66.7","cfs","O","","=""03/19/2022 00:23""",
"BOCBGRCO","=""03/19/2022 00:00""","67.5","cfs","O","","=""03/20/2022 00:22""",
"BOCBGRCO","=""03/20/2022 00:00""","67.2","cfs","O","","=""03/21/2022 00:22""",
"BOCBGRCO","=""03/21/2022 00:00""","67.4","cfs","O","","=""03/22/2022 00:22""",
"BOCBGRCO","=""03/22/2022 00:00""","74.4","cfs","O","","=""03/23/2022 00:24""",
"BOCBGRCO","=""03/23/2022 00:00""","81.6","cfs","O","","=""03/24/2022 00:23""",
"BOCBGRCO","=""03/24/2022 00:00""","83.4","cfs","O","","=""03/25/2022 00:23""",
"BOCBGRCO","=""03/25/2022 00:00""","87.4","cfs","O","","=""03/26/2022 00:23""",
"BOCBGRCO","=""03/26/2022 00:00""","93.3","cfs","O","","=""03/27/2022 00:22""",
"BOCBGRCO","=""03/27/2022 00:00""","98.3","cfs","O","","=""03/28/2022 00:23""",
"BOCBGRCO","=""03/28/2022 00:00""","106","cfs","O","","=""03/29/2022 00:22""",
"BOCBGRCO","=""03/29/2022 00:00""","115","cfs","O","","=""03/30/2022 00:22""",
"BOCBGRCO","=""03/30/2022 00:00""","124","cfs","O","","=""03/31/2022 00:22""",
"BOCBGRCO","=""03/31/2022 00:00""","130","cfs","O","","=""04/01/2022 00:22""",
"BOCBGRCO","=""04/01/2022 00:00""","132","cfs","O","","=""04/02/2022 00:23""",
"BOCBGRCO","=""04/02/2022 00:00""","132","cfs","O","","=""04/03/2022 00:22""",
"BOCBGRCO","=""04/03/2022 00:00""","132","cfs","O","","=""04/04/2022 00:22""",
"BOCBGRCO","=""04/04/2022 00:00""","140","cfs","O","","=""04/05/2022 00:22""",
"BOCBGRCO","=""04/05/2022 00:00""","150","cfs","O","","=""04/06/2022 00:22""",
"BOCBGRCO","=""04/06/2022 00:00""","156","cfs","O","","=""04/07/2022 00:22""",
"BOCBGRCO","=""04/07/2022 00:00""","162","cfs","O","","=""04/08/2022 00:23""",
"BOCBGRCO","=""04/08/2022 00:00""","166","cfs","O","","=""04/09/2022 00:22""",
"BOCBGRCO","=""04/09/2022 00:00""","136","cfs","O","","=""04/10/2022 00:22""",
"BOCBGRCO","=""04/10/2022 00:00""","78.6","cfs","O","","=""04/11/2022 00:22""",
"BOCBGRCO","=""04/11/2022 00:00""","29.7","cfs","O","","=""04/12/2022 00:22""",
"BOCBGRCO","=""04/12/2022 00:00""","15.6","cfs","O","","=""04/13/2022 00:22""",
"BOCBGRCO","=""04/13/2022 00:00""","12.7","cfs","O","","=""04/14/2022 00:23""",
"BOCBGRCO","=""04/14/2022 00:00""","9.23","cfs","O","","=""04/15/2022 00:22""",
"BOCBGRCO","=""04/15/2022 00:00""","8.49","cfs","O","","=""04/16/2022 00:23""",
"BOCBGRCO","=""04/16/2022 00:00""","8.49","cfs","O","","=""04/17/2022 00:22""",
"BOCBGRCO","=""04/17/2022 00:00""","8.48","cfs","O","","=""04/18/2022 00:22""",
"BOCBGRCO","=""04/18/2022 00:00""","58.4","cfs","O","","=""04/19/2022 00:23""",
"BOCBGRCO","=""04/19/2022 00:00""","131","cfs","O","","=""04/20/2022 00:23""",
"BOCBGRCO","=""04/20/2022 00:00""","161","cfs","O","","=""04/21/2022 00:23""",
"BOCBGRCO","=""04/21/2022 00:00""","162","cfs","O","","=""04/22/2022 00:22""",
"BOCBGRCO","=""04/22/2022 00:00""","162","cfs","O","","=""04/23/2022 00:23""",
"BOCBGRCO","=""04/23/2022 00:00""","131","cfs","O","","=""04/24/2022 00:22""",
"BOCBGRCO","=""04/24/2022 00:00""","95.4","cfs","O","","=""04/25/2022 00:22""",
"BOCBGRCO","=""04/25/2022 00:00""","45.7","cfs","O","","=""04/26/2022 00:23""",
"BOCBGRCO","=""04/26/2022 00:00""","20.2","cfs","O","","=""04/27/2022 00:22""",
"BOCBGRCO","=""04/27/2022 00:00""","22.6","cfs","O","","=""04/28/2022 00:22""",
"BOCBGRCO","=""04/28/2022 00:00""","22.6","cfs","O","","=""04/29/2022 00:23""",
"BOCBGRCO","=""04/29/2022 00:00""","22.6","cfs","O","","=""04/30/2022 00:23""",
"BOCBGRCO","=""04/30/2022 00:00""","22.7","cfs","O","","=""05/01/2022 00:22""",
"BOCBGRCO","=""05/01/2022 00:00""","22.8","cfs","O","","=""05/02/2022 00:22""",
"BOCBGRCO","=""05/02/2022 00:00""","23.5","cfs","O","","=""05/03/2022 00:23""",
"BOCBGRCO","=""05/03/2022 00:00""","23.3","cfs","O","","=""05/04/2022 00:22""",
"BOCBGRCO","=""05/04/2022 00:00""","23.7","cfs","O","","=""05/05/2022 00:23""",
"BOCBGRCO","=""05/05/2022 00:00""","25.3","cfs","O","","=""05/06/2022 00:22""",
"BOCBGRCO","=""05/06/2022 00:00""","27.8","cfs","O","","=""05/07/2022 00:22""",
"BOCBGRCO","=""05/07/2022 00:00""","83.4","cfs","O","","=""05/08/2022 00:22""",
"BOCBGRCO","=""05/08/2022 00:00""","104","cfs","O","","=""05/09/2022 00:22""",
"BOCBGRCO","=""05/09/2022 00:00""","124","cfs","O","","=""05/10/2022 00:22""",
"BOCBGRCO","=""05/10/2022 00:00""","163","cfs","O","","=""05/11/2022 00:22""",
"BOCBGRCO","=""05/11/2022 00:00""","214","cfs","O","","=""05/12/2022 00:22""",
"BOCBGRCO","=""05/12/2022 00:00""","273","cfs","O","","=""05/13/2022 00:22""",
"BOCBGRCO","=""05/13/2022 00:00""","326","cfs","O","","=""05/14/2022 00:22""",
"BOCBGRCO","=""05/14/2022 00:00""","346","cfs","O","","=""05/15/2022 00:22""",
"BOCBGRCO","=""05/15/2022 00:00""","346","cfs","O","","=""05/16/2022 00:24""",
"BOCBGRCO","=""05/16/2022 00:00""","346","cfs","O","","=""05/17/2022 00:22""",
"BOCBGRCO","=""05/17/2022 00:00""","368","cfs","O","","=""05/18/2022 00:22""",
"BOCBGRCO","=""05/18/2022 00:00""","407","cfs","O","","=""05/19/2022 00:22""",
"BOCBGRCO","=""05/19/2022 00:00""","416","cfs","O","","=""05/20/2022 00:22""",
"BOCBGRCO","=""05/20/2022 00:00""","412","cfs","O","","=""05/21/2022 00:22""",
"BOCBGRCO","=""05/21/2022 00:00""","412","cfs","O","","=""05/22/2022 00:22""",
"BOCBGRCO","=""05/22/2022 00:00""","412","cfs","O","","=""05/23/2022 00:23""",
"BOCBGRCO","=""05/23/2022 00:00""","385","cfs","O","","=""05/24/2022 00:22""",
"BOCBGRCO","=""05/24/2022 00:00""","324","cfs","O","","=""05/25/2022 00:22""",
"BOCBGRCO","=""05/25/2022 00:00""","264","cfs","O","","=""05/26/2022 00:22""",
"BOCBGRCO","=""05/26/2022 00:00""","242","cfs","O","","=""05/27/2022 00:22""",
"BOCBGRCO","=""05/27/2022 00:00""","249","cfs","O","","=""05/28/2022 00:22""",
"BOCBGRCO","=""05/28/2022 00:00""","254","cfs","O","","=""05/29/2022 00:22""",
"BOCBGRCO","=""05/29/2022 00:00""","254","cfs","O","","=""05/30/2022 00:22""",
